"","ID","AGE","GENDER","RACE","ArrestTime","Hour","Month","Weekday","ShortCode"
"984",2238,20,"M","B","2016-10-19T13:00:00","13","十月","星期三","39"
"985",4610,21,"M","W","2017-01-14T01:55:00","1","一月","星期六","51"
"986",4643,18,"M","B","2016-12-04T02:46:00","2","十二月","星期日","39"
"987",4644,19,"M","B","2016-12-04T00:46:00","0","十二月","星期日","39"
"988",4644,19,"M","B","2016-12-04T00:46:00","0","十二月","星期日","55"
"989",2226,17,"M","B","2016-09-05T20:55:00","20","九月","星期一","51"
"990",2226,17,"M","B","2016-09-05T20:55:00","20","九月","星期一","15"
"991",2226,17,"M","B","2016-09-05T20:55:00","20","九月","星期一","33"
"992",4358,17,"M","B","2017-01-01T16:21:00","16","一月","星期日","15"
"993",4358,17,"M","B","2017-01-01T16:21:00","16","一月","星期日","47"
"994",4358,17,"M","B","2017-01-01T16:21:00","16","一月","星期日","49"
"995",285,16,"M","B","2016-08-28T03:58:00","3","八月","星期日","15"
"996",285,16,"M","B","2016-08-28T03:58:00","3","八月","星期日","37"
"997",2275,21,"F","B","2016-10-25T14:23:00","14","十月","星期二","43"
"998",2275,21,"F","B","2016-10-25T14:23:00","14","十月","星期二","45"
"999",6513,21,"F","B","2017-03-12T23:18:00","23","三月","星期日","27"
"1000",4393,19,"M","B","2017-01-07T04:20:00","4","一月","星期六","55"
"1001",4393,19,"M","B","2017-01-07T04:20:00","4","一月","星期六","35"
"1002",6324,20,"M","B","2017-03-11T16:00:00","16","三月","星期六","39"
"1003",4418,15,"F","B","2017-01-11T22:00:00","22","一月","星期三","55"
"1004",4686,19,"M","B","2017-01-17T15:35:00","15","一月","星期二","75"
"1005",3870,18,"M","B","2016-12-28T12:30:00","12","十二月","星期三","15"
"1006",3910,18,"M","B","2016-12-22T16:31:00","16","十二月","星期四","37"
"1007",3877,17,"M","B","2016-12-21T16:00:00","16","十二月","星期三","27"
"1008",3877,17,"M","B","2016-12-21T16:00:00","16","十二月","星期三","39"
"1009",3877,17,"M","B","2016-12-21T16:00:00","16","十二月","星期三","51"
"1010",4728,21,"M","W","2017-01-29T12:00:00","12","一月","星期日","39"
"1011",409,19,"M","B","2016-08-18T14:08:00","14","八月","星期四","37"
"1012",6810,17,"M","B","2017-03-24T18:40:00","18","三月","星期五","49"
"1013",4747,19,"M","B","2017-01-18T14:14:00","14","一月","星期三","49"
"1014",4467,20,"M","B","2017-01-09T21:00:00","21","一月","星期一","35"
"1015",4467,20,"M","B","2017-01-09T21:00:00","21","一月","星期一","49"
"1016",1990,18,"M","O","2016-10-24T00:15:00","0","十月","星期一","37"
"1017",1996,18,"M","B","2016-10-12T11:34:00","11","十月","星期三","33"
"1018",4746,19,"M","B","2017-01-18T14:14:00","14","一月","星期三","49"
"1019",2086,17,"F","B","2016-11-02T19:25:00","19","十一月","星期三","37"
"1020",2086,17,"F","B","2016-11-02T19:25:00","19","十一月","星期三","41"
"1021",4771,17,"M","B","2017-01-15T19:10:00","19","一月","星期日","27"
"1022",4109,15,"M","B","2016-12-14T21:45:00","21","十二月","星期三","37"
"1023",4110,16,"M","B","2017-01-10T16:15:00","16","一月","星期二","27"
"1024",4110,16,"M","B","2017-01-10T16:15:00","16","一月","星期二","37"
"1025",4850,18,"M","B","2017-01-14T21:26:00","21","一月","星期六","49"
"1026",4111,16,"M","B","2017-01-10T16:15:00","16","一月","星期二","27"
"1027",4111,16,"M","B","2017-01-10T16:15:00","16","一月","星期二","37"
"1028",4511,20,"M","W","2017-01-08T22:05:00","22","一月","星期日","37"
"1029",6707,19,"M","B","2017-03-21T20:57:00","20","三月","星期二","51"
"1030",6717,16,"M","B","2017-03-23T15:45:00","15","三月","星期四","37"
"1031",4919,17,"M","B","2017-01-30T11:30:00","11","一月","星期一","35"
"1032",4919,17,"M","B","2017-01-30T11:30:00","11","一月","星期一","39"
"1033",4923,16,"M","B","2017-01-30T19:20:00","19","一月","星期一","37"
"1034",2352,19,"M","B","2016-10-26T07:30:00","7","十月","星期三","95"
"1035",4520,20,"M","B","2017-01-11T14:36:00","14","一月","星期三","51"
"1036",3348,21,"M","B","2016-12-13T08:30:00","8","十二月","星期二","41"
"1037",2071,16,"F","B","2016-10-29T18:26:00","18","十月","星期六","39"
"1038",2071,16,"F","B","2016-10-29T18:26:00","18","十月","星期六","13"
"1039",2071,16,"F","B","2016-10-29T18:26:00","18","十月","星期六","15"
"1040",1280,13,"M","B","2016-09-28T16:08:00","16","九月","星期三","27"
"1041",2073,20,"M","B","2016-10-11T19:30:00","19","十月","星期二","9"
"1042",2073,20,"M","B","2016-10-11T19:30:00","19","十月","星期二","27"
"1043",2073,20,"M","B","2016-10-11T19:30:00","19","十月","星期二","37"
"1044",2597,16,"M","B","2016-11-11T22:54:00","22","十一月","星期五","39"
"1045",2597,16,"M","B","2016-11-11T22:54:00","22","十一月","星期五","15"
"1046",2597,16,"M","B","2016-11-11T22:54:00","22","十一月","星期五","31"
"1047",2597,16,"M","B","2016-11-11T22:54:00","22","十一月","星期五","33"
"1048",2597,16,"M","B","2016-11-11T22:54:00","22","十一月","星期五","37"
"1049",4941,21,"M","B","2017-02-02T13:20:00","13","二月","星期四","55"
"1050",5940,15,"M","B","2017-02-22T14:15:00","14","二月","星期三","51"
"1051",4879,21,"M","W","2017-01-18T21:48:00","21","一月","星期三","61"
"1052",3507,20,"M","B","2016-12-05T20:56:00","20","十二月","星期一","29"
"1053",3507,20,"M","B","2016-12-05T20:56:00","20","十二月","星期一","31"
"1054",3507,20,"M","B","2016-12-05T20:56:00","20","十二月","星期一","37"
"1055",2370,21,"M","B","2016-10-27T18:45:00","18","十月","星期四","29"
"1056",4213,21,"M","W","2017-01-01T00:28:00","0","一月","星期日","51"
"1057",5340,14,"F","B","2017-02-09T08:35:00","8","二月","星期四","27"
"1058",5340,14,"F","B","2017-02-09T08:35:00","8","二月","星期四","55"
"1059",6725,21,"M","W","2017-03-19T01:20:00","1","三月","星期日","55"
"1060",4999,20,"M","B","2017-01-29T23:30:00","23","一月","星期日","33"
"1061",6419,21,"M","B","2017-03-10T02:15:00","2","三月","星期五","51"
"1062",6419,21,"M","B","2017-03-10T02:15:00","2","三月","星期五","55"
"1063",26,15,"M","B","2016-08-31T21:29:00","21","八月","星期三","37"
"1064",26,15,"M","B","2016-08-31T21:29:00","21","八月","星期三","49"
"1065",26,15,"M","B","2016-08-31T21:29:00","21","八月","星期三","51"
"1066",2379,17,"F","B","2016-11-02T19:25:00","19","十一月","星期三","37"
"1067",28,18,"M","B","2016-08-02T13:45:00","13","八月","星期二","39"
"1068",28,18,"M","B","2016-08-02T13:45:00","13","八月","星期二","49"
"1069",2381,17,"F","B","2016-11-02T19:25:00","19","十一月","星期三","37"
"1070",4535,18,"M","W","2017-01-16T15:53:00","15","一月","星期一","27"
"1071",49,18,"M","B","2016-08-28T21:30:00","21","八月","星期日","27"
"1072",49,18,"M","B","2016-08-28T21:30:00","21","八月","星期日","37"
"1073",46,16,"M","B","2016-09-13T09:15:00","9","九月","星期二","29"
"1074",46,16,"M","B","2016-09-13T09:15:00","9","九月","星期二","37"
"1075",56,19,"F","B","2016-08-04T22:15:00","22","八月","星期四","15"
"1076",56,19,"F","B","2016-08-04T22:15:00","22","八月","星期四","37"
"1077",5056,21,"M","B","2017-01-31T18:38:00","18","一月","星期二","33"
"1078",598,16,"M","B","2016-09-08T16:30:00","16","九月","星期四","37"
"1079",3275,18,"M","B","2016-11-23T17:41:00","17","十一月","星期三","15"
"1080",2475,21,"M","W","2016-10-31T21:35:00","21","十月","星期一","55"
"1081",4553,15,"M","B","2017-01-25T16:00:00","16","一月","星期三","27"
"1082",4553,15,"M","B","2017-01-25T16:00:00","16","一月","星期三","37"
"1083",4567,16,"M","B","2017-01-19T07:00:00","7","一月","星期四","55"
"1084",94,16,"M","B","2016-09-01T23:22:00","23","九月","星期四","49"
"1085",5008,14,"M","W","2017-01-27T22:25:00","22","一月","星期五","27"
"1086",5008,14,"M","W","2017-01-27T22:25:00","22","一月","星期五","37"
"1087",4120,13,"M","B","2017-01-12T15:30:00","15","一月","星期四","27"
"1088",4120,13,"M","B","2017-01-12T15:30:00","15","一月","星期四","37"
"1089",120,21,"M","W","2016-08-05T00:12:00","0","八月","星期五","55"
"1090",5087,19,"M","W","2017-02-06T16:42:00","16","二月","星期一","33"
"1091",171,16,"M","B","2016-09-05T21:47:00","21","九月","星期一","51"
"1092",171,16,"M","B","2016-09-05T21:47:00","21","九月","星期一","95"
"1093",2394,19,"M","W","2016-10-29T00:36:00","0","十月","星期六","55"
"1094",2398,14,"M","B","2016-11-01T11:06:00","11","十一月","星期二","27"
"1095",2103,17,"M","B","2016-10-28T14:30:00","14","十月","星期五","27"
"1096",2103,17,"M","B","2016-10-28T14:30:00","14","十月","星期五","55"
"1097",2553,20,"F","B","2016-10-17T02:30:00","2","十月","星期一","39"
"1098",197,10,"M","O","2016-09-01T18:10:00","18","九月","星期四","35"
"1099",5165,15,"F","B","2017-01-20T13:00:00","13","一月","星期五","55"
"1100",2403,16,"M","B","2016-11-01T20:04:00","20","十一月","星期二","29"
"1101",2403,16,"M","B","2016-11-01T20:04:00","20","十一月","星期二","37"
"1102",2405,20,"M","B","2016-10-30T17:20:00","17","十月","星期日","45"
"1103",5166,10,"M","B","2016-11-07T12:41:00","12","十一月","星期一","55"
"1104",4211,21,"F","W","2017-01-01T00:28:00","0","一月","星期日","51"
"1105",4211,21,"F","W","2017-01-01T00:28:00","0","一月","星期日","55"
"1106",5168,17,"M","B","2017-02-10T19:15:00","19","二月","星期五","39"
"1107",5173,13,"M","B","2017-02-08T12:44:00","12","二月","星期三","35"
"1108",5173,13,"M","B","2017-02-08T12:44:00","12","二月","星期三","39"
"1109",5174,12,"M","B","2017-02-10T13:00:00","13","二月","星期五","37"
"1110",210,17,"F","B","2016-09-20T14:20:00","14","九月","星期二","17"
"1111",210,17,"F","B","2016-09-20T14:20:00","14","九月","星期二","37"
"1112",5175,12,"M","B","2017-02-09T09:30:00","9","二月","星期四","37"
"1113",5177,17,"M","B","2017-02-03T10:50:00","10","二月","星期五","27"
"1114",5177,17,"M","B","2017-02-03T10:50:00","10","二月","星期五","37"
"1115",6635,21,"M","W","2017-03-18T17:02:00","17","三月","星期六","55"
"1116",4121,18,"M","B","2017-01-11T11:00:00","11","一月","星期三","27"
"1117",4121,18,"M","B","2017-01-11T11:00:00","11","一月","星期三","37"
"1118",4121,18,"M","B","2017-01-11T11:00:00","11","一月","星期三","95"
"1119",5198,13,"M","B","2017-02-08T12:44:00","12","二月","星期三","27"
"1120",278,16,"M","B","2016-09-09T10:05:00","10","九月","星期五","37"
"1121",279,18,"M","W","2016-09-08T21:15:00","21","九月","星期四","35"
"1122",279,18,"M","W","2016-09-08T21:15:00","21","九月","星期四","37"
"1123",279,18,"M","W","2016-09-08T21:15:00","21","九月","星期四","39"
"1124",2422,19,"M","B","2016-11-09T12:53:00","12","十一月","星期三","27"
"1125",2422,19,"M","B","2016-11-09T12:53:00","12","十一月","星期三","61"
"1126",298,12,"M","B","2016-09-01T18:00:00","18","九月","星期四","35"
"1127",6790,19,"M","B","2017-03-20T16:20:00","16","三月","星期一","49"
"1128",308,21,"M","B","2016-08-07T03:17:00","3","八月","星期日","95"
"1129",4640,18,"M","B","2016-12-06T10:00:00","10","十二月","星期二","37"
"1130",1684,17,"M","B","2016-10-05T12:25:00","12","十月","星期三","37"
"1131",5281,19,"M","B","2017-02-15T08:40:00","8","二月","星期三","61"
"1132",2708,19,"M","B","2016-11-07T14:05:00","14","十一月","星期一","15"
"1133",2708,19,"M","B","2016-11-07T14:05:00","14","十一月","星期一","43"
"1134",328,19,"M","W","2016-09-06T14:00:00","14","九月","星期二","63"
"1135",6081,21,"M","W","2017-02-27T17:11:00","17","二月","星期一","55"
"1136",5299,21,"M","W","2017-02-07T18:15:00","18","二月","星期二","33"
"1137",4598,20,"M","B","2017-01-12T17:36:00","17","一月","星期四","27"
"1138",4598,20,"M","B","2017-01-12T17:36:00","17","一月","星期四","49"
"1139",4598,20,"M","B","2017-01-12T17:36:00","17","一月","星期四","51"
"1140",4598,20,"M","B","2017-01-12T17:36:00","17","一月","星期四","61"
"1141",346,17,"M","A","2016-08-22T10:00:00","10","八月","星期一","35"
"1142",9,17,"M","B","2016-08-29T17:55:00","17","八月","星期一","37"
"1143",4117,16,"M","B","2016-12-29T18:20:00","18","十二月","星期四","51"
"1144",4117,16,"M","B","2016-12-29T18:20:00","18","十二月","星期四","15"
"1145",4117,16,"M","B","2016-12-29T18:20:00","18","十二月","星期四","37"
"1146",6811,16,"M","W","2017-03-14T10:42:00","10","三月","星期二","39"
"1147",6811,16,"M","W","2017-03-14T10:42:00","10","三月","星期二","41"
"1148",16,18,"M","B","2016-08-21T03:50:00","3","八月","星期日","37"
"1149",2428,19,"M","W","2016-11-09T04:05:00","4","十一月","星期三","37"
"1150",2428,19,"M","W","2016-11-09T04:05:00","4","十一月","星期三","95"
"1151",4625,20,"M","B","2017-01-17T16:02:00","16","一月","星期二","51"
"1152",5318,10,"M","O","2017-02-02T13:10:00","13","二月","星期四","55"
"1153",2457,20,"M","W","2016-10-28T23:10:00","23","十月","星期五","55"
"1154",4119,15,"M","B","2016-12-14T21:45:00","21","十二月","星期三","37"
"1155",6819,11,"F","B","2017-03-14T09:00:00","9","三月","星期二","55"
"1156",5328,15,"M","B","2017-02-13T17:30:00","17","二月","星期一","51"
"1157",5328,15,"M","B","2017-02-13T17:30:00","17","二月","星期一","15"
"1158",5328,15,"M","B","2017-02-13T17:30:00","17","二月","星期一","37"
"1159",6289,16,"M","B","2017-03-08T10:00:00","10","三月","星期三","27"
"1160",2470,19,"M","B","2016-10-26T17:17:00","17","十月","星期三","49"
"1161",2470,19,"M","B","2016-10-26T17:17:00","17","十月","星期三","15"
"1162",2470,19,"M","B","2016-10-26T17:17:00","17","十月","星期三","37"
"1163",5237,20,"F","W","2017-02-02T05:40:00","5","二月","星期四","27"
"1164",58,21,"F","B","2016-08-11T18:12:00","18","八月","星期四","13"
"1165",58,21,"F","B","2016-08-11T18:12:00","18","八月","星期四","75"
"1166",5337,13,"M","B","2017-02-08T20:45:00","20","二月","星期三","51"
"1167",2487,20,"M","B","2016-10-30T10:30:00","10","十月","星期日","51"
"1168",1035,15,"M","B","2016-09-10T15:50:00","15","九月","星期六","27"
"1169",3532,16,"M","B","2016-12-17T09:50:00","9","十二月","星期六","27"
"1170",3532,16,"M","B","2016-12-17T09:50:00","9","十二月","星期六","37"
"1171",5349,11,"F","B","2017-02-09T11:45:00","11","二月","星期四","55"
"1172",4663,20,"F","B","2017-01-24T11:47:00","11","一月","星期二","9"
"1173",5381,21,"F","W","2017-02-02T22:43:00","22","二月","星期四","33"
"1174",4047,19,"M","B","2016-12-28T03:35:00","3","十二月","星期三","33"
"1175",4047,19,"M","B","2016-12-28T03:35:00","3","十二月","星期三","37"
"1176",2539,18,"M","B","2016-11-16T16:24:00","16","十一月","星期三","43"
"1177",2539,18,"M","B","2016-11-16T16:24:00","16","十一月","星期三","37"
"1178",2849,21,"F","B","2016-11-12T15:20:00","15","十一月","星期六","63"
"1179",2547,17,"M","B","2016-11-16T14:03:00","14","十一月","星期三","37"
"1180",6821,13,"M","B","2017-03-20T15:45:00","15","三月","星期一","27"
"1181",5389,18,"M","B","2017-02-05T00:54:00","0","二月","星期日","15"
"1182",5389,18,"M","B","2017-02-05T00:54:00","0","二月","星期日","43"
"1183",5389,18,"M","B","2017-02-05T00:54:00","0","二月","星期日","37"
"1184",416,16,"M","B","2016-09-19T15:00:00","15","九月","星期一","27"
"1185",416,16,"M","B","2016-09-19T15:00:00","15","九月","星期一","33"
"1186",2490,19,"F","W","2016-10-29T23:55:00","23","十月","星期六","55"
"1187",116,20,"M","B","2016-08-11T21:10:00","21","八月","星期四","33"
"1188",2582,11,"M","B","2016-11-07T12:40:00","12","十一月","星期一","99"
"1189",2509,19,"F","W","2016-10-30T02:12:00","2","十月","星期日","49"
"1190",2334,19,"M","B","2016-10-23T02:40:00","2","十月","星期日","51"
"1191",2599,17,"M","W","2016-11-18T01:10:00","1","十一月","星期五","37"
"1192",1141,18,"F","B","2016-09-11T15:50:00","15","九月","星期日","15"
"1193",6480,21,"M","W","2017-03-11T21:35:00","21","三月","星期六","51"
"1194",6480,21,"M","W","2017-03-11T21:35:00","21","三月","星期六","55"
"1195",2601,17,"M","B","2016-11-16T14:03:00","14","十一月","星期三","95"
"1196",2601,17,"M","B","2016-11-16T14:03:00","14","十一月","星期三","75"
"1197",2610,21,"M","B","2016-11-18T09:54:00","9","十一月","星期五","63"
"1198",6298,14,"M","B","2017-03-07T10:40:00","10","三月","星期二","33"
"1199",2615,15,"F","B","2016-11-08T14:07:00","14","十一月","星期二","55"
"1200",3612,19,"M","B","2016-12-09T13:15:00","13","十二月","星期五","95"
"1201",2546,17,"M","B","2016-11-16T14:03:00","14","十一月","星期三","27"
"1202",2546,17,"M","B","2016-11-16T14:03:00","14","十一月","星期三","37"
"1203",2552,21,"F","B","2016-11-15T12:18:00","12","十一月","星期二","37"
"1204",2552,21,"F","B","2016-11-15T12:18:00","12","十一月","星期二","41"
"1205",2621,21,"M","B","2016-11-19T17:35:00","17","十一月","星期六","6117A"
"1206",176,21,"M","W","2016-08-14T19:40:00","19","八月","星期日","9"
"1207",176,21,"M","W","2016-08-14T19:40:00","19","八月","星期日","95"
"1208",2630,19,"M","B","2016-11-02T11:27:00","11","十一月","星期三","33"
"1209",2630,19,"M","B","2016-11-02T11:27:00","11","十一月","星期三","35"
"1210",4566,15,"M","B","2017-01-19T07:00:00","7","一月","星期四","55"
"1211",5432,21,"M","B","2017-02-09T16:26:00","16","二月","星期四","51"
"1212",6532,21,"M","B","2017-03-14T17:00:00","17","三月","星期二","43"
"1213",2642,19,"M","B","2016-11-02T11:50:00","11","十一月","星期三","29"
"1214",2642,19,"M","B","2016-11-02T11:50:00","11","十一月","星期三","39"
"1215",361,20,"M","B","2016-08-31T11:59:00","11","八月","星期三","51"
"1216",4569,15,"M","B","2017-01-19T07:00:00","7","一月","星期四","55"
"1217",194,15,"M","B","2016-08-23T00:43:00","0","八月","星期二","55"
"1218",439,16,"M","B","2016-08-07T20:52:00","20","八月","星期日","51"
